M_G,G-RP,BP-RP
14.127,1.42,2.626
14.128,1.472,3.588
14.128,1.472,3.332
14.128,1.497,4.251
14.128,1.361,2.775
14.129,1.478,3.623
14.13,1.469,3.091
14.13,1.586,3.287
14.13,2.12,2.61
14.13,1.502,3.311
14.132,1.451,2.694
14.133,1.434,3.093
14.133,1.46,3.279
14.133,1.514,3.099
14.134,1.439,3.154
14.135,1.471,3.966
14.135,1.533,4.304
14.135,1.503,3.727
14.136,1.461,3.797
14.136,1.495,3.607
14.137,1.431,2.223
14.137,1.491,3.039
14.138,1.485,3.756
14.138,1.464,2.927
14.139,1.445,2.976
14.139,1.437,3.045
14.139,1.463,3.414
14.14,1.484,2.741
14.14,1.467,3.022
14.141,1.428,2.861
14.141,1.36,2.448
14.141,1.527,3.041
14.141,1.412,2.913
14.141,1.414,3.317
14.141,1.46,3.599
14.142,1.478,4.064
14.144,1.468,3.303
14.144,1.555,4.784
14.145,1.489,3.481
14.145,1.43,2.8
14.145,1.467,3.222
14.146,1.619,3.844
14.147,1.512,2.645
14.147,1.488,2.445
14.148,1.482,2.912
14.149,1.484,3
14.149,1.456,2.61
14.15,1.477,3.421
14.15,1.464,3.736
14.15,1.538,3.892
14.151,1.468,3.774
14.152,1.42,2.635
14.153,1.184,-1.054
14.153,1.537,2.681
14.153,1.409,3.384
14.153,1.658,2.893
14.153,1.449,2.86
14.153,1.493,3.938
14.154,1.333,3.69
14.154,1.47,2.909
14.154,1.272,2.521
14.155,1.555,3.435
14.155,1.382,2.984
14.156,1.529,2.75
14.156,1.483,3.104
14.156,1.526,2.766
14.157,1.348,2.636
14.157,1.536,2.927
14.158,1.377,2.775
14.158,1.395,2.893
14.158,1.452,3.003
14.158,1.406,2.097
14.159,1.36,2.713
14.159,1.534,4.524
14.159,1.453,2.803
14.159,1.44,3.087
14.16,1.475,4.104
14.16,1.494,3.266
14.16,1.489,3.277
14.161,1.415,2.529
14.162,1.462,3.836
14.162,1.431,2.671
14.164,1.483,2.953
14.164,1.49,3.095
14.165,1.475,3.499
14.165,1.491,2.992
14.166,1.495,2.944
14.167,1.478,3.577
14.168,1.438,2.688
14.168,1.471,2.924
14.169,1.468,3.247
14.169,1.435,2.533
14.169,1.464,3.38
14.17,1.431,2.718
14.17,1.44,3.566
14.17,1.468,2.778
14.17,1.419,2.394
14.171,1.484,3.374
14.171,1.442,4.246
14.172,1.439,3.257
14.173,1.453,3.817
14.174,1.455,3.363
14.175,1.432,3.08
14.175,1.389,2.388
14.177,1.445,2.859
14.177,1.399,2.67
14.177,1.457,3.256
14.178,1.419,3.253
14.178,1.466,3.251
14.179,1.527,2.845
14.179,1.503,2.718
14.179,1.523,2.129
14.179,1.472,2.904
14.18,1.447,3.298
14.181,1.449,4.156
14.182,1.466,3.808
14.182,1.344,2.378
14.183,1.504,2.958
14.183,1.528,3.223
14.184,1.478,3.226
14.185,1.553,2.288
14.185,1.419,3.035
14.185,1.402,2.337
14.185,1.471,4.36
14.185,1.48,4.297
14.186,1.477,3.56
14.186,1.492,4.205
14.187,1.466,3.484
14.187,1.45,3.518
14.188,1.618,3.102
14.189,1.522,4.355
14.189,1.484,3.768
14.19,1.538,3.999
14.191,1.458,2.827
14.191,1.481,3.691
14.191,1.476,2.795
14.192,1.475,4.013
14.194,1.461,3.814
14.194,1.516,2.808
14.194,1.523,4.092
14.195,1.472,3.264
14.195,1.511,2.894
14.196,1.417,2.821
14.196,1.501,2.555
14.197,1.431,2.664
14.197,1.452,4.357
14.197,1.455,3.277
14.198,1.491,3.134
14.198,1.414,2.484
14.199,1.489,2.898
14.2,1.466,3.954
14.201,1.506,4.067
14.201,1.468,3.86
14.201,1.492,3.06
14.202,1.55,2.833
14.202,1.383,3.103
14.202,1.44,2.652
14.202,1.458,3.297
14.203,1.47,4.285
14.204,1.492,3.332
14.205,1.427,2.613
14.205,1.515,4.371
14.205,1.498,2.682
14.206,1.452,3.068
14.206,1.457,2.794
14.207,1.461,3.256
14.207,1.477,3.764
14.207,1.474,3.669
14.208,1.461,3.528
14.208,1.467,3.119
14.208,1.434,2.814
14.208,1.487,3.055
14.208,1.46,2.523
14.209,1.476,3.436
14.209,1.539,2.469
14.209,1.45,3.801
14.211,1.456,3.61
14.211,1.51,2.323
14.211,1.415,3.502
14.212,1.404,3.009
14.212,1.467,4.177
14.212,1.45,3.65
14.212,1.376,2.908
14.213,1.406,3.486
14.214,1.505,2.942
14.215,1.439,3.013
14.216,1.497,3.071
14.216,1.487,3.134
14.217,1.493,3.313
14.218,1.505,3.995
14.219,1.477,3.314
14.219,1.5,3.003
14.219,1.471,3.6
14.219,1.524,4.492
14.22,1.476,3.198
14.222,1.485,3.314
14.222,1.422,2.404
14.223,1.431,3.911
14.225,1.533,2.547
14.225,1.467,3.276
14.228,1.495,4.211
14.228,1.358,2.237
14.228,1.443,2.19
14.229,1.344,2.189
14.231,1.456,2.498
14.232,1.46,3.325
14.232,1.545,3.179
14.232,1.475,2.537
14.233,1.482,2.923
14.234,1.466,2.973
14.234,1.405,2.765
14.235,1.477,3.909
14.236,1.466,3.621
14.236,1.401,3.436
14.237,1.386,3.059
14.237,1.405,3.544
14.238,1.489,3.103
14.239,1.48,4.36
14.239,1.448,4.059
14.239,1.513,2.966
14.24,1.376,2.38
14.24,1.488,2.411
14.24,1.485,2.809
14.24,1.412,2.301
14.241,1.492,3.812
14.242,1.464,3.394
14.244,1.491,3.664
14.245,1.471,3.136
14.247,1.487,3.968
14.247,1.485,2.995
14.248,1.483,3.781
14.249,1.451,2.448
14.25,1.429,2.412
14.251,1.444,3.419
14.252,1.445,3.529
14.252,1.492,4.376
14.253,1.423,2.842
14.253,1.388,3.196
14.254,1.49,2.384
14.254,1.565,4.967
14.255,1.506,4.781
14.255,1.466,3.09
14.257,1.472,2.693
14.257,1.518,2.788
14.257,1.485,3.546
14.258,1.494,3.508
14.258,1.488,3.839
14.258,1.545,4.227
14.259,1.523,2.278
14.259,1.483,2.881
14.259,1.496,2.202
14.26,1.495,3.552
14.261,1.491,2.8
14.263,1.46,2.004
14.263,1.459,4.278
14.264,1.343,1.888
14.264,1.481,4.27
14.264,1.409,2.867
14.265,1.531,3.774
14.265,1.489,4.125
14.265,0.706,1.282
14.266,1.457,4.291
14.267,1.471,2.969
14.267,1.518,2.551
14.267,1.478,3.68
14.267,1.458,3.453
14.268,1.67,3.525
14.268,1.497,2.906
14.269,1.513,3.956
14.269,1.398,2.728
14.269,1.455,2.709
14.27,1.492,2.604
14.27,1.46,2.576
14.271,1.463,4.31
14.271,1.461,4.288
14.272,1.419,2.913
14.273,1.452,3.24
14.273,1.749,2.242
14.275,1.475,4.521
14.276,1.461,3.058
14.276,1.466,3.081
14.276,1.417,2.282
14.276,1.491,2.783
14.277,1.539,4.219
14.279,1.505,3.761
14.279,1.477,3.542
14.279,1.493,3.942
14.281,1.445,2.527
14.283,1.453,3.803
14.283,1.494,4.334
14.283,1.489,3.37
14.283,1.495,3.677
14.284,1.458,4.39
14.284,1.593,4.501
14.285,1.488,2.26
14.285,1.497,3.89
14.286,1.506,4.263
14.287,1.479,3.191
14.287,1.479,4.107
14.288,1.469,3.541
14.288,1.492,3.987
14.288,1.513,4.22
14.289,1.451,3.327
14.29,1.478,2.908
14.29,1.393,2.801
14.293,1.482,3.3
14.293,1.404,2.669
14.293,1.508,3.972
14.296,1.454,3.131
14.296,1.461,2.912
14.296,1.455,2.903
14.297,1.478,2.805
14.298,1.49,3.143
14.298,1.429,3.464
14.298,1.478,2.878
14.299,1.459,2.883
14.299,1.496,3.333
14.299,1.444,2.734
14.3,1.487,4.273
14.301,1.494,3.286
14.301,1.479,3.091
14.301,1.47,3.272
14.301,1.454,3.142
14.303,1.559,1.852
14.304,1.448,2.593
14.305,1.511,4.376
14.305,1.361,2.541
14.306,1.418,3.24
14.306,1.489,4.394
14.306,1.482,3.179
14.306,1.516,2.179
14.307,1.46,2.739
14.307,1.508,4.048
14.308,1.465,2.53
14.308,1.554,3.002
14.308,1.523,2.346
14.309,1.488,4.056
14.31,1.507,3.034
14.31,1.473,3.574
14.311,1.502,4.057
14.311,1.477,3.886
14.312,1.506,4.438
14.312,1.478,2.974
14.313,1.505,2.671
14.313,1.464,3.969
14.313,1.45,2.54
14.313,1.499,2.839
14.315,1.515,2.785
14.316,1.542,3.597
14.318,1.493,3.295
14.318,1.51,4.254
14.318,1.491,3.05
14.319,1.516,4.221
14.319,1.491,2.059
14.319,1.491,2.65
14.32,1.497,3.244
14.321,1.389,2.662
14.321,1.517,3.857
14.322,1.513,3.086
14.323,1.487,3.068
14.324,1.48,2.446
14.324,1.467,3.535
14.324,1.445,2.84
14.325,1.487,3.327
14.325,1.471,4.188
14.325,1.462,4.154
14.326,1.446,2.693
14.329,1.505,3.19
14.33,1.413,2.654
14.33,1.473,3.304
14.331,1.523,4.164
14.331,1.47,4.333
14.333,1.508,4.645
14.335,1.557,3.206
14.335,1.496,2.807
14.335,1.467,3.348
14.337,1.728,4.592
14.34,1.367,2.319
14.343,1.442,3.556
14.343,1.483,2.955
14.343,1.495,4.46
14.344,1.399,2.818
14.346,1.493,4.084
14.346,1.518,3.059
14.347,1.483,2.62
14.347,1.41,2.684
14.347,1.515,3.798
14.348,1.407,2.722
14.348,1.372,2.899
14.349,1.466,3.397
14.349,1.708,3.266
14.349,1.447,2.351
14.35,1.544,2.414
14.351,1.502,3.955
14.351,1.476,3.053
14.352,1.472,3.35
14.354,1.421,2.853
14.354,1.483,3.452
14.355,1.61,4.506
14.355,1.394,2.633
14.356,1.436,2.908
14.356,1.497,2.592
14.356,1.508,2.042
14.356,1.475,3.607
14.359,1.439,2.974
14.359,1.462,3.137
14.36,1.48,4.467
14.362,1.443,3.046
14.364,1.476,3.492
14.365,1.331,2.797
14.365,1.483,2.951
14.367,1.499,4.071
14.367,1.446,2.842
14.368,1.497,3.046
14.369,1.487,4.395
14.37,1.489,4.206
14.371,1.492,2.61
14.372,1.496,4.388
14.372,1.55,2.971
14.375,1.503,4.279
14.375,1.503,3.937
14.376,1.512,2.775
14.377,1.356,3.106
14.379,1.498,3.178
14.379,1.511,4.25
14.383,1.533,3.508
14.385,1.504,3.984
14.385,1.491,3.675
14.385,1.476,4.11
14.386,1.475,2.716
14.386,1.502,3.089
14.386,1.467,2.879
14.387,1.608,4.553
14.387,1.453,2.757
14.388,1.534,2.986
14.389,1.524,4.334
14.39,1.465,3.056
14.39,1.471,2.33
14.39,1.508,2.469
14.391,1.449,2.59
14.391,1.433,2.524
14.391,1.404,2.766
14.392,1.479,2.898
14.392,1.446,2.722
14.392,1.478,2.923
14.392,1.504,3.06
14.392,1.469,4.376
14.393,1.458,3.463
14.393,1.49,3.647
14.394,1.493,3.54
14.394,1.475,2.573
14.395,1.467,2.236
14.395,1.393,2.773
14.395,1.416,2.913
14.395,1.489,3.648
14.396,1.468,4.433
14.397,1.535,2.544
14.4,1.524,2.769
14.401,1.487,3.034
14.401,1.51,2.988
14.404,1.486,2.874
14.404,1.506,3.368
14.407,1.488,2.868
14.407,1.489,3.733
14.407,1.444,3.307
14.407,1.5,2.663
14.408,1.527,3.374
14.408,1.466,3.302
14.408,1.478,3.463
14.409,1.509,3.87
14.411,1.494,3.127
14.412,1.499,4.152
14.413,1.453,2.411
14.415,1.514,4.231
14.418,1.475,3.546
14.419,1.434,3.022
14.421,1.503,3.27
14.421,1.343,2.223
14.422,1.447,2.655
14.422,1.515,4.16
14.423,1.446,2.857
14.424,1.46,3.374
14.427,1.496,3.53
14.427,1.498,4.141
14.427,1.526,2.956
14.428,1.357,2.272
14.429,1.636,4.775
14.434,1.516,2.983
14.435,1.44,2.254
14.438,2.101,4.396
14.438,1.494,3.588
14.439,1.484,3.227
14.439,1.522,3.422
14.44,1.531,3.176
14.441,1.439,2.312
14.441,1.473,2.934
14.441,1.493,3.463
14.443,1.347,2.377
14.443,1.47,2.493
14.443,1.55,2.564
14.444,1.454,3.218
14.444,1.487,2.694
14.444,1.9,3.918
14.444,1.484,2.45
14.445,1.501,2.369
14.445,1.516,3.915
14.446,1.488,3.048
14.446,1.513,4.211
14.447,1.515,2.992
14.447,1.383,2.554
14.45,1.49,3.648
14.451,1.423,2.203
14.454,1.513,3.973
14.456,1.473,2.651
14.456,1.469,3
14.457,1.531,2.448
14.458,1.505,4.371
14.458,1.498,3.202
14.459,1.478,4.383
14.459,1.461,2.078
14.46,1.503,2.78
14.461,1.465,3.019
14.461,1.527,4.261
14.463,1.491,2.907
14.465,1.492,3.352
14.466,1.362,2.228
14.466,1.521,3.223
14.466,1.513,2.087
14.468,1.501,4.426
14.468,1.468,2.812
14.47,1.509,3.936
14.47,1.507,4.353
14.472,1.584,2.783
14.474,1.587,4.615
14.476,1.481,3.277
14.476,1.457,2.586
14.478,1.409,2.517
14.479,1.53,3.084
14.48,1.547,2.738
14.48,1.446,2.912
14.481,1.51,2.37
14.481,1.439,3.195
14.483,1.519,2.618
14.483,1.516,4.392
14.483,1.418,2.067
14.483,1.472,3.055
14.483,1.511,4.43
14.483,1.845,4.373
14.484,1.527,3.289
14.484,1.529,2.629
14.486,1.375,2.357
14.486,1.5,3.979
14.488,1.481,4.401
14.489,1.517,2.998
14.489,1.717,4.478
14.489,1.533,2.881
14.489,1.509,3.227
14.489,1.509,2.361
14.49,1.524,2.473
14.491,1.454,2.667
14.491,1.53,2.577
14.495,1.589,4.462
14.496,0.86,1.638
14.497,1.587,3.463
14.497,1.508,4.388
14.498,1.481,2.683
14.499,1.516,4.013
14.5,1.396,2.459
14.5,1.5,3.271
14.501,1.54,2.597
14.503,1.641,2.844
14.504,1.509,3.154
14.505,1.514,3.356
14.505,1.506,3.111
14.505,1.483,4.465
14.506,1.584,2.982
14.509,1.447,2.731
14.509,1.523,3.039
14.51,1.533,2.905
14.511,1.608,3.32
14.513,1.423,2.906
14.516,1.52,3.994
14.517,1.356,2.617
14.518,1.716,4.407
14.518,1.485,4.46
14.519,1.391,2.162
14.521,1.508,4.93
14.522,1.473,2.674
14.522,1.497,3.814
14.523,1.418,3.239
14.526,1.405,2.745
14.527,1.49,3.964
14.528,1.505,4.42
14.53,1.486,3.029
14.53,1.503,2.71
14.531,1.458,2.639
14.532,1.492,2.608
14.533,1.472,2.906
14.534,1.521,3.062
14.535,1.505,2.806
14.536,1.519,3.007
14.536,1.381,3.159
14.537,1.673,4.933
14.537,1.51,4.432
14.538,1.441,2.677
14.539,1.503,2.674
14.54,1.518,4.403
14.54,1.463,2.219
14.54,1.524,4.263
14.542,1.561,2.804
14.543,1.404,2.58
14.544,1.527,4.27
14.545,1.5,3.615
14.545,1.472,2.895
14.546,1.481,3.767
14.548,1.541,4.091
14.548,1.528,3.846
14.548,1.52,4.327
14.55,1.454,3.178
14.552,1.508,3.196
14.555,1.497,3.804
14.556,1.49,3.88
14.556,1.514,3.429
14.561,1.495,4.131
14.561,1.51,4.397
14.563,1.493,3.566
14.564,1.396,2.373
14.564,1.493,2.349
14.565,1.501,4.387
14.566,1.483,4.454
14.566,1.342,2.782
14.57,1.497,3.712
14.573,1.445,2.766
14.574,1.471,2.485
14.579,1.481,2.79
14.579,1.686,2.59
14.58,2.822,1.53
14.583,1.518,2.895
14.583,1.529,2.719
14.584,1.504,2.9
14.588,1.526,4.328
14.589,1.473,2.418
14.59,1.517,4.234
14.59,1.427,2.239
14.591,1.517,4.591
14.591,1.486,3.41
14.591,1.51,4.311
14.592,1.442,2.508
14.592,1.489,3.534
14.592,1.503,4.406
14.593,1.474,2.773
14.594,1.494,2.749
14.594,1.515,4.53
14.597,1.515,3.634
14.6,1.441,2.583
14.601,1.5,2.761
14.603,1.377,2.091
14.603,1.528,2.08
14.604,1.453,3.349
14.606,1.461,3.176
14.607,1.529,3.95
14.608,1.514,2.518
14.611,1.506,4.161
14.613,1.514,3.206
14.614,1.509,2.925
14.616,1.494,2.14
14.616,1.65,3.416
14.617,1.521,2.935
14.617,1.485,4.572
14.618,1.542,4.083
14.618,1.512,4.68
14.62,1.522,4.575
14.621,1.472,3.1
14.623,1.479,2.628
14.624,1.54,3.985
14.624,1.523,3.723
14.625,1.5,2.887
14.627,1.514,4.441
14.63,1.389,2.258
14.632,1.495,3.021
14.634,1.47,3.133
14.635,1.589,4.147
14.635,1.56,2.996
14.636,1.239,2.662
14.637,1.523,3.381
14.638,1.5,3.943
14.641,1.015,1.403
14.642,1.483,2.357
14.643,1.481,2.945
14.643,1.517,3.575
14.646,1.497,4.588
14.646,1.53,2.634
14.647,1.419,2.723
14.647,1.441,2.819
14.65,1.522,3.016
14.653,1.66,2.624
14.654,1.485,3.237
14.654,1.518,4.704
14.654,1.427,2.557
14.656,1.515,3.549
14.659,1.346,2.81
14.659,1.475,2.943
14.662,1.516,2.723
14.662,1.482,3.063
14.663,1.496,3.592
14.666,1.52,3.427
14.666,1.523,4.566
14.666,1.471,2.929
14.667,1.523,4.706
14.667,1.299,2.402
14.667,1.525,4.359
14.667,1.484,3.58
14.668,1.61,3.177
14.673,1.526,4.696
14.674,1.517,3.573
14.674,1.485,2.676
14.676,1.466,3.04
14.677,1.529,3.469
14.677,1.508,2.675
14.678,1.501,3.055
14.678,1.678,4.586
14.678,1.395,2.33
14.682,1.445,3.213
14.684,1.536,3.332
14.685,1.462,3.11
14.686,1.555,3.955
14.687,1.448,2.862
14.689,1.557,4.394
14.691,1.739,4.455
14.692,1.497,2.716
14.693,1.522,3.041
14.694,0.619,0.774
14.695,1.547,1.583
14.697,1.566,2.905
14.698,1.511,2.396
14.698,1.49,4.673
14.699,1.516,4.351
14.702,1.507,4.43
14.703,1.518,3.721
14.703,1.551,3.035
14.706,1.579,4.952
14.711,1.495,4.645
14.712,1.52,4.605
14.713,1.134,1.922
14.713,1.516,3.386
14.717,1.544,3.932
14.718,1.515,4.621
14.72,1.533,2.749
14.722,1.395,2.94
14.723,1.573,4.455
14.724,1.515,2.497
14.724,1.478,2.862
14.725,1.477,2.967
14.732,1.527,4.327
14.734,1.503,2.566
14.734,1.471,3.198
14.735,1.499,4.224
14.735,1.531,4.551
14.737,1.674,2.018
14.738,1.516,2.826
14.739,1.493,2.672
14.739,1.509,2.126
14.739,1.448,3.049
14.744,1.609,2.472
14.746,1.495,4.431
14.748,1.485,2.973
14.748,1.489,4.729
14.751,1.515,3.043
14.755,1.521,3.926
14.758,1.492,3.94
14.758,1.521,4.06
14.761,1.398,2.65
14.761,1.498,2.541
14.767,1.484,2.572
14.768,1.523,4.498
14.772,1.5,4.003
14.772,1.523,3.027
14.773,0.831,1.33
14.773,1.531,4.766
14.773,1.396,2.589
14.774,1.46,2.105
14.775,1.507,4.455
14.776,1.594,1.812
14.778,1.541,4.187
14.778,1.48,3.693
14.782,0.667,0.938
14.782,2.04,2.55
14.783,1.5,3.306
14.786,1.576,2.401
14.794,1.556,4.512
14.795,1.555,2.714
14.796,1.494,3.234
14.797,1.508,1.804
14.798,1.544,4.602
14.798,1.53,4.775
14.801,1.462,2.899
14.802,1.544,3.685
14.803,1.545,3.501
14.804,1.415,2.115
14.805,1.514,2.299
14.808,1.544,4.775
14.811,1.534,4.606
14.815,1.457,2.576
14.815,1.503,3.324
14.816,1.56,2.212
14.818,1.495,4.769
14.828,1.542,4.796
14.834,1.531,4.249
14.834,1.509,4.722
14.835,1.568,2.765
14.835,1.49,3.041
14.835,1.516,3.521
14.836,1.533,4.728
14.837,1.521,2.148
14.838,1.493,2.204
14.842,1.546,2.844
14.848,1.676,4.73
14.855,1.503,2.466
14.857,1.541,4.495
14.859,1.507,4.697
14.864,1.435,1.971
14.864,1.596,3.623
14.867,1.423,2.404
14.868,1.493,4.538
14.869,1.332,2.835
14.87,1.53,3.614
14.87,1.509,3.692
14.871,1.537,4.619
14.876,1.439,2.52
14.878,1.478,2.739
14.88,1.505,2.55
14.881,1.548,3.637
14.888,1.552,2.116
14.892,1.479,3.442
14.895,1.437,1.334
14.895,1.531,4.879
14.895,1.458,2.667
14.895,1.67,1.405
14.898,0.697,1.224
14.898,1.522,3.624
14.905,1.525,4.198
14.906,1.504,4.806
14.908,1.524,4.829
14.908,1.536,4.592
14.911,1.643,4.371
14.916,1.503,4.55
14.935,1.537,2.764
14.935,1.546,4.339
14.938,1.374,2.71
14.939,1.416,2.177
14.941,1.559,4.97
14.946,1.581,2.965
14.949,1.523,2.651
14.949,1.549,2.484
14.951,1.543,2.197
14.953,1.641,2.181
14.953,1.564,4.297
14.957,1.495,4.64
14.961,1.534,4.763
14.962,1.502,1.915
14.964,1.557,2.289
14.965,1.567,2.173
14.966,1.541,4.782
14.966,1.557,4.7
14.967,1.482,3.646
14.969,1.46,2.527
14.978,1.526,3.69
14.978,1.579,2.608
14.986,1.442,2.229
14.987,1.521,2.811
14.989,1.645,3.696
14.989,1.513,3.282
14.99,1.479,2.177
14.99,1.62,3.596
14.991,1.539,2.611
14.997,1.535,2.981
14.998,1.546,2.848
15.005,1.568,4.13
15.007,2.039,4.516
15.008,1.515,4.733
15.012,1.54,4.688
15.014,1.519,4.676
15.015,1.502,4.778
15.018,1.416,1.997
15.026,1.559,2.079
15.036,1.616,2.491
15.038,1.556,2.94
15.046,1.371,2.232
15.049,1.496,2.094
15.054,1.486,2.389
15.055,1.572,3.217
15.058,1.62,2.312
15.059,1.511,2.836
15.062,1.538,1.859
15.064,1.939,2.244
15.069,1.558,3.089
15.075,1.506,1.981
15.076,1.556,4.152
15.079,0.659,1.633
15.08,1.454,2.884
15.082,1.525,4.771
15.086,1.492,1.705
15.086,1.454,3.404
15.093,1.586,3.795
15.098,1.566,3.724
15.098,1.539,4.084
15.099,1.327,1.805
15.106,1.517,4.596
15.107,1.515,4.242
15.107,1.54,4.341
15.108,1.524,3.194
15.109,1.632,4.525
15.11,1.555,5.227
15.113,1.551,4.668
15.113,1.528,4.324
15.116,1.565,2.55
15.117,1.542,4.608
15.123,1.495,3.068
15.128,1.472,2.218
15.129,0.577,0.84
15.129,1.544,4.927
15.129,1.535,3.957
15.136,1.303,3.02
15.136,0.966,-20.151
15.139,1.464,2.386
15.142,1.52,4.92
15.145,1.518,3.977
15.15,1.519,4.902
15.159,1.535,4.809
15.167,1.429,2.269
15.17,1.49,2.431
15.181,1.546,3.911
15.192,1.565,2.133
15.193,1.524,5.167
15.197,1.56,3.483
15.198,1.479,2.264
15.199,1.479,1.998
15.201,1.494,2.705
15.203,2.235,5.024
15.204,1.532,3.772
15.216,1.584,2.821
15.218,1.572,4.363
15.229,1.55,2.219
15.234,1.536,2.533
15.24,1.528,4.875
15.246,1.54,4.7
15.255,1.522,4.24
15.266,1.559,4.927
15.266,2.31,4.918
15.274,1.536,4.425
15.283,1.571,4.311
15.293,1.566,4.616
15.301,1.565,2.706
15.315,1.322,2.075
15.317,1.538,4.96
15.319,1.341,2.21
15.345,1.571,4.265
15.357,1.56,4.451
15.373,1.565,4.953
15.375,1.566,2.345
15.376,1.596,2.727
15.391,1.426,1.766
15.393,1.533,3.875
15.4,1.516,2.431
15.404,0.772,1.21
15.405,1.664,2.596
15.41,1.577,3.951
15.415,1.585,4.279
15.422,1.576,3.475
15.423,1.591,3.134
15.426,1.576,5.092
15.431,1.567,4.907
15.433,1.579,4.386
15.46,1.477,2.926
15.465,1.592,5.004
15.472,1.575,4.796
15.474,1.574,4.085
15.478,1.623,3.546
15.484,1.539,2.945
15.485,1.412,2.084
15.489,1.617,2.864
15.492,1.538,2.738
15.494,1.508,2.445
15.5,1.545,2.347
15.506,1.58,4.627
15.536,1.627,2.402
15.539,1.572,5.096
15.552,1.504,2.388
15.572,1.571,4.905
15.579,1.576,4.091
15.611,1.426,2.102
15.613,1.649,2.491
15.614,1.539,3.875
15.631,1.36,2.318
15.643,1.584,2.895
15.645,1.596,1.721
15.647,1.567,5.226
15.664,1.578,3.992
15.672,1.544,5.135
15.68,1.578,4.956
15.723,1.545,3.403
15.828,1.588,4.648
15.865,1.531,3.125
15.87,1.413,1.968
15.89,1.194,1.123
15.902,1.225,2.184
15.915,0.748,0.943
15.956,1.581,4.041
15.975,1.816,4.559
15.981,1.543,2.628
