M_G,G-RP,BP-RP
11.885,1.26,2.992
2.132,0.219,0.336
11.512,1.326,3.345
10.227,1.162,2.574
12.101,1.305,3.207
15.27,0.519,1.361
10.896,1.191,2.686
11.804,1.385,2.852
6.423,0.729,1.296
10.843,1.156,2.556
14.096,1.43,3.254
15.05,0.586,0.931
7.667,0.895,1.729
4.114,0.482,0.798
15.16,1.531,2.997
5.485,0.596,1.031
9.245,1.371,2.544
14.906,1.524,2.313
12.608,1.331,3.349
7.576,0.874,1.679
14.847,1.522,3.242
3.111,0.501,0.642
6.945,0.789,1.461
8.92,1.117,2.377
16.271,1.574,3.549
12.142,1.295,3.183
10.928,1.185,2.683
10.272,1.152,2.528
9.886,1.451,2.679
10.756,1.218,2.796
2.797,0.411,0.689
12.164,1.351,3.481
12.754,1.345,3.422
9.313,1.117,2.384
11.477,1.267,3.048
13.252,1.407,3.613
4.304,0.488,0.81
10.972,1.262,2.998
13.728,1.412,3.952
9.455,1.1,2.336
11.641,1.834,2.825
10.724,1.166,2.572
10.485,1.464,2.833
7.948,0.968,1.923
15.475,1.535,2.644
15.303,0.428,0.629
8.822,1.303,2.587
8.073,0.912,1.779
12.627,1.332,3.424
15.172,0.526,0.571
13.317,1.396,3.783
12.757,1.324,3.417
12.362,1.266,3.031
9.768,1.199,2.718
12.197,1.307,3.293
15.516,1.559,2.971
14.081,1.415,3.198
13.391,0.325,0.5
8.251,0.95,1.879
12.885,1.335,3.439
12.417,1.319,3.317
8.46,1,2.011
13.899,1.4,3.74
15.03,1.497,2.637
2.883,0.379,0.6
10.01,1.177,2.613
5.842,0.635,1.115
13.389,1.691,3.847
12.477,1.279,3.063
7.87,1.024,2.065
10.577,1.078,2.26
9.366,1.052,2.176
10.814,1.166,2.569
13.193,1.372,3.653
12.539,1.377,3.609
14.942,0.639,1.202
7.099,0.92,1.744
6.631,0.85,1.581
10.474,1.125,2.429
11.181,1.199,2.748
9.761,1.065,2.217
12.162,1.285,3.143
8.941,1.014,2.058
15.092,0.76,1.329
4.684,0.495,0.821
5.361,0.563,0.96
9.436,1.119,2.403
9.044,1.098,2.319
12.824,1.365,3.436
12.658,1.325,3.299
12.121,1.255,2.978
11.693,1.248,2.962
6.681,0.754,1.374
10.332,1.167,2.576
11.951,1.31,3.232
4.507,0.463,0.759
13.622,1.422,3.854
13.843,1.464,3.636
9.299,1.086,2.287
9.716,1.125,2.397
11.612,1.213,2.79
10.391,1.147,2.506
6.527,0.721,1.313
11.37,1.19,2.713
10.383,1.199,2.468
5.043,0.515,0.865
14.445,0.564,1.112
13.666,1.442,4.043
10.96,1.218,2.793
12.125,1.303,3.18
11.471,1.223,2.838
4.272,0.466,0.757
10.825,1.207,2.759
11.157,1.335,3.064
12.761,1.332,3.461
8.195,1.352,2.089
14.589,1.491,3.02
8.066,0.989,1.983
10.642,1.189,2.667
10.589,1.157,2.553
3.66,0.576,0.975
9.259,1.096,2.316
13.923,1.44,3.696
9.037,1.048,2.162
10.752,1.192,2.693
9.338,1.165,2.563
12.974,1.682,1.917
10.275,1.13,2.436
14.076,1.454,3.765
14.798,1.547,3.959
7.639,0.9,1.744
4.947,0.494,0.815
5.582,0.721,1.125
10.701,1.312,2.978
9.647,1.092,2.296
13.034,1.36,3.219
10.099,1.164,2.57
11.118,1.248,2.943
11.222,1.221,2.876
11.443,1.256,2.998
12.434,1.336,3.35
12.526,1.315,3.317
12.462,1.353,3.366
8.871,1.045,2.153
11.426,1.229,2.854
10.378,1.132,2.451
15.9,1.543,2.981
12.902,1.401,3.49
5.826,0.608,1.054
12.6,1.304,3.288
13.451,1.404,3.786
9.107,1.044,2.147
14.551,0.541,0.893
9.75,1.088,2.29
14.984,0.633,1.205
9.86,1.186,2.654
7.209,0.837,1.565
10.264,1.184,2.628
6.515,0.699,1.253
0.389,0.682,1.215
11.504,1.246,2.93
11.721,1.217,2.827
5.069,0.537,0.906
10.451,1.093,2.31
9.176,1.108,2.358
5.819,0.592,1.025
14.652,0.588,1.012
11.782,1.247,2.917
10.403,1.166,2.582
6.493,0.749,1.361
10.155,1.173,2.612
10.019,1.124,2.423
14.933,1.553,3.521
12.27,1.293,3.27
14.444,1.509,4.146
9.844,1.104,2.35
11.186,1.194,2.704
13.275,1.422,3.662
12.356,1.293,3.268
12.747,0.092,0.138
5.381,0.543,0.914
3.07,0.453,0.734
10.638,1.232,2.882
9.594,1.066,2.219
9.972,1.18,2.645
13.02,1.353,3.448
7.586,0.885,1.701
5.285,0.558,0.951
10.412,1.173,2.622
9.482,1.046,2.162
3.751,0.575,0.974
10.672,1.209,2.484
10.338,1.166,2.586
10.299,1.196,2.693
4.575,0.517,0.859
12.015,1.234,2.921
8.175,0.957,1.898
9.938,1.183,2.645
8.269,0.95,1.879
13.761,1.425,3.577
14.766,0.584,1.134
9.9,1.206,2.753
9.666,1.154,2.525
5.467,0.55,0.932
10.115,1.464,2.63
10.302,1.158,2.542
13.295,1.404,3.756
8.16,1.059,2.174
13.52,1.388,3.63
6.943,0.982,1.487
13.84,1.471,3.64
12.885,1.382,3.404
12.515,1.306,3.287
14.509,1.533,3.692
13.799,1.422,3.891
12.464,1.313,3.255
10.46,1.514,2.694
9.569,1.179,2.576
9.656,1.075,2.245
13.71,1.433,3.956
14.677,1.492,3.362
10.795,1.258,2.997
14.339,1.517,3.864
8.337,0.977,1.953
14.752,1.463,3.009
12.958,1.355,3.44
12.758,1.337,3.393
9.864,1.005,2.034
13.908,0.39,0.616
10.654,-0.198,-0.287
13.606,0.279,0.393
12.427,1.309,3.164
7.364,0.935,1.827
3.798,0.421,0.674
5.269,0.565,0.964
9.621,1.178,2.617
10.955,1.212,2.771
12.678,1.317,3.257
8.649,1.01,2.044
10.576,1.177,2.614
10.864,1.234,2.889
16.548,1.573,4.842
10.738,1.184,2.653
13.761,1.439,3.433
4.702,0.485,0.798
11.71,1.278,3.074
10.814,1.243,2.905
10.945,1.198,2.726
14.195,1.452,3.568
5.345,0.55,0.935
13.684,1.083,0.857
14.045,0.407,0.736
7.1,0.799,1.476
15.419,0.698,1.376
5.436,0.557,0.953
9.529,1.056,2.182
11.65,1.189,2.653
13.14,1.464,4.311
11.511,1.224,2.854
11.126,1.211,2.675
10.947,1.293,2.826
10.646,1.163,2.564
10.062,1.188,2.687
10.424,1.218,2.811
15.137,0.88,1.5
10.613,1.197,2.711
9.266,1.106,2.354
14.904,1.575,3.026
7.188,0.936,1.834
11.516,1.44,2.651
15.17,0.73,1.589
10.681,1.182,2.637
14.403,0.492,0.808
5.027,0.608,1.056
14.524,0.609,1.109
12.021,1.287,3.061
8.009,0.934,1.831
6.887,0.838,1.581
11.393,1.275,3.01
3.165,0.378,0.596
12.826,1.346,3.419
13.403,1.411,3.697
3.569,0.583,0.999
5.747,0.586,1.002
5.328,0.554,0.939
9.585,1.124,2.415
8.381,1.136,2.406
11.249,1.233,2.834
15.168,1.399,2.514
10,1.146,2.503
13.401,1.705,4.005
13.008,1.349,3.528
3.571,0.427,0.682
13.067,1.343,3.578
11.009,1.151,2.519
16.207,1.619,2.436
5.46,0.67,1.183
6.316,0.63,1.097
10.337,1.136,2.47
7.944,0.911,1.765
14.357,1.518,4.073
9.638,1.106,2.353
10.708,1.22,2.809
13.709,1.444,3.894
7.635,1.308,1.783
9.472,1.131,2.41
14.563,0.376,0.701
10.712,1.232,2.858
11.252,1.209,2.734
8.951,1.029,2.102
6.341,0.702,1.26
13.313,1.404,3.716
10.856,1.223,2.826
9.831,1.105,2.349
11.889,1.282,3.085
11.23,1.135,2.443
13.831,0.286,0.462
12.142,1.283,3.166
10.511,1.133,2.454
11.123,1.17,2.599
10.524,1.188,2.679
11.517,1.773,2.94
7.288,0.83,1.565
4.232,0.463,0.758
3.653,0.422,0.675
15.55,0.628,1.028
11.926,1.315,3.271
12.096,1.266,3.071
10.846,1.241,2.879
3.682,0.63,1.098
14.943,1.476,2.452
14.103,1.489,4.168
9.808,1.143,2.509
6.649,0.753,1.382
12.188,1.296,3.237
6.813,0.767,1.412
12.575,1.41,3.612
6.643,0.759,1.393
12.455,1.289,3.205
13.847,1.428,3.681
10.67,1.217,2.803
11.566,1.247,2.936
11.463,1.233,2.874
14.166,1.439,4.037
12.998,1.655,3.631
10.154,1.302,2.943
11.361,1.238,2.892
9.199,1.09,2.304
9.228,1.193,2.669
7.438,0.735,1.327
10.378,1.2,2.731
12.116,-0.183,-0.254
4.194,0.477,0.786
11.494,1.323,3.234
13.97,1.427,4.1
12.339,0.048,0.075
5.288,0.592,0.994
12.915,1.319,3.251
13.827,1.419,4.073
10.75,1.216,2.772
6.669,0.717,1.296
15.168,1.498,1.935
2.944,0.425,0.682
13.767,1.437,4.063
10.308,1.1,2.344
12.309,1.293,3.216
7.287,0.835,1.565
9.546,1.147,2.502
10.494,1.203,2.742
15.039,0.668,1.214
12.822,1.332,3.388
14.756,0.654,1.168
10.215,1.099,2.336
12.045,1.279,3.109
7.839,0.946,1.861
15.371,1.532,2.322
3.77,0.411,0.653
9.721,1.095,2.302
7.229,0.802,1.497
9.518,1.158,2.539
14.815,1.473,2.812
13.817,1.399,3.633
9.131,1.083,2.259
9.747,1.143,2.486
11.984,1.267,3.085
15.614,1.558,2.769
12.638,1.322,3.316
12.141,1.324,3.349
9.743,1.146,2.504
7.835,0.925,1.808
11.388,1.236,2.862
12.294,1.352,3.463
11.506,1.27,3.034
8.926,1.071,2.241
10.774,1.217,2.811
10.383,1.157,2.444
10.352,1.145,2.446
10.735,1.238,2.893
12.689,1.46,3.746
7.701,0.881,1.688
13.362,1.389,3.758
11.163,1.248,2.936
14.051,1.422,3.5
9.827,1.147,2.492
3.715,0.403,0.646
13.189,0.454,0.743
12.066,1.301,3.176
7.989,0.946,1.868
14.311,1.832,4.335
14.342,1.536,3.927
10.285,1.163,2.596
5.083,0.534,0.899
10.112,1.152,2.532
10.577,1.163,2.569
12.123,1.243,2.97
13.289,1.397,3.676
11.636,1.236,2.85
14.346,1.473,4.529
10.392,1.194,2.7
12.79,1.463,3.786
10.741,1.239,2.908
9.965,1.158,2.553
15.195,0.697,1.314
17.215,1.59,2.493
10.027,1.186,2.609
2.432,0.259,0.393
5.014,0.521,0.876
10.078,1.148,2.503
10.322,1.194,2.692
14.378,0.618,1.03
10.256,1.215,2.755
9.211,1.071,2.24
4.752,0.506,0.842
14.581,1.582,4.117
13.883,1.439,4.153
5.544,0.568,0.97
9.914,1.162,2.551
10.716,1.209,2.772
8.378,1.051,2.147
12.093,1.283,3.049
16.156,1.611,2.777
12.368,1.344,3.47
12.447,1.314,3.26
10.476,1.285,2.848
9.097,1.082,2.271
12.368,1.351,3.299
13.315,1.42,3.844
13.109,1.753,3.68
5.343,0.542,0.913
8.596,1.007,2.018
5.693,0.597,1.028
5.824,0.616,1.068
5.068,0.523,0.867
9.761,1.139,2.46
5.831,0.645,1.135
12.056,1.281,3.087
4.92,0.516,0.859
14.669,0.604,0.96
12.054,-0.024,-0.018
11.228,1.249,2.945
13.584,1.45,3.938
10.887,1.161,2.566
9.547,1.057,2.191
10.02,1.152,2.529
9.329,1.087,2.294
8.779,1.19,2.654
8.84,1.415,2.2
9.603,1.181,2.398
12.518,1.302,3.247
13.744,1.417,3.592
11.519,1.303,3.209
13.246,1.45,3.565
12.867,1.335,3.468
11.005,1.144,2.498
7.232,0.812,1.506
8.225,0.949,1.871
9.374,1.245,2.15
6.509,0.708,1.259
8.211,0.952,1.883
8.534,1.074,2.078
15.886,1.586,3.077
6.953,0.784,1.448
11.148,1.213,2.764
14.143,1.451,3.683
9.916,1.169,2.569
14.182,1.46,3.791
8.971,1.093,2.306
14.028,1.476,4.268
4.819,0.527,0.798
5.236,0.58,0.84
10.396,1.129,2.436
5.209,0.551,0.932
10.885,1.167,2.594
12.317,1.329,3.308
12.661,1.4,3.669
8.899,1.084,2.262
11.83,1.4,2.925
9.982,1.196,2.565
6.714,0.75,1.366
11.004,1.232,2.857
9.712,1.162,2.552
11.033,1.226,2.829
8.987,1.088,2.268
14.883,0.6,1.104
10.79,1.214,2.757
13.344,1.444,3.971
13.366,1.367,3.622
11.677,1.273,3.025
9.553,1.039,2.127
13.949,1.427,3.374
14.88,1.248,2.393
15.468,0.729,1.265
13.244,0.079,0.158
5.646,0.568,0.967
4.591,0.496,0.842
13.888,1.446,3.318
10.685,1.207,2.743
12.442,1.308,3.167
13.998,1.444,4.335
10.107,1.727,2.47
7.431,0.854,1.623
9.581,1.147,2.503
15.077,0.697,1.394
8.124,0.96,1.902
12.241,1.288,3.218
14.901,1.53,2.873
10.626,1.257,2.943
9.836,1.055,2.158
14.742,1.521,4.06
9.5,1.103,2.339
12.453,1.326,3.324
9.643,1.135,2.454
15.089,1.516,3.583
6.304,0.668,1.176
14.448,1.488,4.18
13.356,1.382,3.719
12.42,1.309,3.333
4.106,0.416,0.666
9.261,1.056,2.187
13.335,1.377,3.703
11.701,-0.052,-0.05
10.348,1.237,2.887
14.622,0.527,0.972
5.397,0.7,1.204
10.897,1.303,2.804
10.835,1.246,2.896
10.268,1.161,2.557
6.207,0.689,1.215
11.724,1.229,2.863
9.883,1.195,2.704
7.288,0.839,1.588
8.417,1.005,2.027
13.005,1.393,3.576
10.346,1.258,2.973
13.78,1.446,3.811
9.782,1.091,2.303
12.285,1.251,2.977
8.769,1.037,2.126
9.985,1.155,2.535
15.028,1.514,3.045
13.616,1.42,3.664
11.209,1.221,2.838
11.134,1.236,2.903
5.668,0.665,1.094
5.348,0.533,0.898
10.74,1.204,2.73
11.011,1.194,2.698
10.176,1.181,2.641
9.15,1.062,2.194
11.712,1.715,2.541
11.791,1.3,3.2
6.459,0.714,1.286
10.196,1.199,2.712
10.152,1.169,2.592
8.051,0.926,1.809
11.282,1.203,2.714
15.189,1.581,2.809
4.916,0.514,0.863
11.053,1.233,2.851
10.892,1.223,2.806
10.617,1.181,2.627
13.139,1.339,3.394
4.885,0.489,0.807
10.557,1.189,2.679
15.167,0.873,1.568
12.071,1.291,3.14
11.725,1.302,3.196
11.377,1.259,2.99
12.175,1.402,3.409
9.962,1.242,2.461
12.531,1.281,3.074
7.269,0.812,1.516
12.235,1.282,3.099
10.384,1.231,2.856
15.433,1.584,2.414
8.45,0.992,1.99
11.439,1.252,2.946
10.071,1.295,2.985
15.2,1.385,1.904
3.387,0.43,0.652
10.975,1.238,2.89
10.343,1.19,2.682
6.472,0.708,1.267
10.09,1.123,2.403
11.636,1.309,3.192
11.706,-0.039,-0.048
11.399,1.284,3.081
10.48,1.257,2.969
3.333,0.395,0.628
14.419,1.482,3.481
7.186,0.763,1.394
9.813,1.2,2.661
16.032,1.636,2.754
12.513,1.328,3.372
11.932,-0.085,-0.114
5.019,0.508,0.848
12.297,1.301,3.176
13.787,0.295,0.471
14.185,1.482,3.82
10.957,1.202,2.727
11.291,1.251,2.972
10.253,1.108,2.359
14.872,0.675,1.223
11.687,1.21,2.781
9.922,1.149,2.508
9.481,1.262,2.942
10.61,1.347,3.408
12.441,1.321,3.37
15.465,1.571,4.36
11.866,1.332,3.313
11.037,1.26,2.894
7.048,0.829,1.56
11.448,1.269,3.037
9.288,1.138,2.451
14.18,0.466,0.836
10.79,1.238,2.869
12.958,1.4,3.591
7.476,0.853,1.622
11.161,1.229,2.838
15.16,0.357,0.221
6.831,0.767,1.399
14.63,1.5,3.485
6.556,0.713,1.283
11.729,1.201,2.728
15.09,0.602,1.157
10.537,1.191,2.66
9.283,1.122,2.305
9.541,1.157,2.447
10.766,1.227,2.84
14.091,1.474,3.586
7.617,0.868,1.65
9.979,1.136,2.446
12.474,1.277,3.112
10.858,1.21,2.771
10.361,0.808,1.251
5.898,0.65,1.146
15.136,1.561,2.615
10.87,1.234,2.887
11.506,1.211,2.768
4.863,0.555,0.943
12.589,1.433,3.62
11.308,1.24,2.911
9.693,1.147,2.501
11.069,1.266,3.017
9.355,1.102,2.336
8.91,1.025,2.085
10.851,1.201,2.709
13.817,1.45,3.418
10.449,1.172,2.599
12.316,1.435,2.372
9.724,1.235,2.842
14.421,2.023,3.964
11.239,1.197,2.704
11.119,1.259,2.965
14.882,1.547,3.71
12.044,1.269,3.034
10.295,1.244,2.838
12.165,1.294,3.136
10.081,1.084,2.273
11.288,1.247,2.948
14.183,1.45,3.351
9.032,1.099,2.323
14.205,1.563,3.438
8.307,0.981,1.958
10.119,1.158,2.541
11.191,1.308,2.582
10.127,1.174,2.618
-1.232,0.699,1.272
15.362,0.728,1.252
10.836,1.182,2.63
10.15,1.206,2.567
10.032,1.129,2.428
6.856,0.77,1.41
6.824,0.74,1.343
5.757,0.627,1.085
3.872,0.408,0.651
12.29,1.28,3.13
11.318,1.215,2.791
15.083,1.452,2.498
6.246,0.67,1.183
12.078,0.088,0.16
8.283,1.011,2.044
15.342,1.564,2.737
6.92,0.776,1.429
3.9,0.464,0.739
6.148,0.632,1.099
12.817,1.362,3.546
14.811,1.492,2.771
15.53,1.565,2.743
15.511,1.526,3.454
12.439,1.418,3.65
2.248,0.616,1.06
6.569,0.708,1.261
10.972,1.221,2.818
10.527,1.162,2.568
5.509,0.637,1.069
10.005,1.128,2.432
11.228,1.206,2.755
5.339,0.56,0.954
8.138,0.867,1.651
10.751,1.196,2.704
8.606,1.026,2.09
10.282,1.89,2.507
6.851,0.742,1.349
12.683,1.339,3.058
11.95,1.888,2.977
11.765,1.268,3.065
12.433,1.337,3.436
13.999,0.376,0.627
13.826,0.415,0.641
10.242,1.153,2.537
15.747,1.59,3.029
16.719,1.384,2.588
14.189,1.489,4.166
4.123,0.423,0.676
5.888,0.628,1.099
7.824,1.019,2.051
11.831,1.289,3.155
7.023,0.835,1.575
9.396,1.022,2.084
5.071,0.527,0.886
10.596,1.174,2.613
9.003,1.008,2.027
6.641,0.742,1.355
10.963,1.228,2.838
9.755,1.109,2.357
13.394,1.407,3.725
4.919,0.514,0.856
12.869,1.372,3.626
15.511,0.68,1.12
12.594,1.279,3.298
15.853,1.569,1.937
15.944,1.546,2.789
13.044,1.372,3.502
7.514,0.893,1.723
7.48,0.844,1.596
11.687,1.256,3.003
15.707,1.539,4.495
14.757,0.448,0.838
10.407,1.163,2.524
10.426,1.162,2.54
12.505,1.346,3.358
6.242,0.795,1.467
9.185,1.096,2.298
8.87,1.078,2.237
7.675,0.973,1.911
12.219,1.273,3.128
13.281,0.238,0.401
15.462,0.579,1.119
13.782,0.318,0.472
9.813,1.201,2.688
9.563,1.123,2.413
13.125,1.374,3.536
10.635,1.184,2.655
15.405,1.46,2.453
10.629,1.163,2.58
11.711,1.273,3.082
11.771,1.256,3.03
13.569,1.416,3.835
13.006,0.196,0.314
8.746,1.045,2.147
10.547,1.184,2.646
11.286,1.245,2.939
12.182,1.285,3.159
2.156,0.146,0.217
9.171,1.057,2.166
15.412,1.562,2.925
10.524,1.694,2.553
9.948,1.499,2.562
5.948,0.675,1.185
11.394,1.28,3.061
5.7,0.591,1.021
10.789,1.243,2.91
10.266,1.214,2.787
11.225,1.248,2.95
15.42,1.624,1.832
9.53,1.204,2.741
11.544,1.464,2.513
3.504,0.396,0.63
11.846,1.291,3.186
10.409,1.673,2.798
8.278,1.016,2.06
8.737,1.034,2.12
10.387,1.154,2.529
13.954,0.334,0.544
11.563,1.399,3.284
12.278,1.33,3.312
9.375,1.131,2.435
13.147,0.216,0.342
12.77,0.221,0.337
10.728,1.175,2.622
15.058,0.755,1.002
11.216,1.191,2.671
13.738,1.54,3.819
12.201,1.334,3.221
11.697,1.286,3.128
7.958,0.914,1.781
13.156,1.363,3.423
11.574,1.272,3.094
14.767,0.666,1.215
15.226,1.515,2.477
8.725,0.963,1.91
10.781,1.183,2.645
14.057,1.471,3.672
11.296,1.266,3.031
9.922,1.171,2.621
10.845,1.183,2.646
12.416,1.295,3.254
10.169,1.12,2.396
14.455,0.456,0.798
8.743,1.043,2.132
8.037,0.95,1.879
15.371,0.824,1.215
11.028,1.242,2.904
3.133,0.394,0.62
12.441,1.332,3.293
14.579,0.529,1.073
13.173,1.45,4.059
12.916,1.392,3.572
8.875,1.115,2.041
5.098,0.529,0.886
11.815,1.272,3.042
11.581,1.248,2.922
15.491,0.739,1.228
11.356,1.174,2.602
5.695,0.611,1.06
13.796,1.443,3.689
12.251,1.305,3.202
2.711,0.308,0.477
12.06,1.312,3.155
8.981,1.02,2.073
9.081,1.171,2.243
7.132,0.813,1.509
8.362,1.016,2.04
9.767,1.283,2.437
9.735,1.252,2.509
10.41,1.165,2.581
14.642,0.628,1.053
10.958,1.169,2.589
5.823,0.626,1.08
4.008,0.492,0.813
6.771,0.77,1.417
9.782,1.107,2.357
5.106,0.554,0.939
9.955,1.41,2.534
10.412,1.123,2.42
12.705,1.319,3.369
11.688,1.289,3.159
9.417,1.165,2.509
10.674,1.138,2.472
12.093,1.27,3.113
11.696,1.292,3.154
10.641,1.257,2.981
13.692,1.437,4.023
14.735,0.549,1.011
12.914,1.334,3.225
16.302,1.613,3.237
4.348,0.459,0.744
10.892,1.376,3.592
10.266,1.188,2.67
14.084,0.436,0.796
11.91,1.367,3.516
6.28,0.672,1.186
11.246,1.201,2.724
13.124,1.38,3.645
10.755,1.169,2.592
11.074,1.247,2.939
13.356,1.404,3.783
8.08,1.137,2.135
11.543,1.279,3.081
5.397,0.561,0.955
12.676,0.192,0.308
9.044,1.048,2.164
13.398,0.286,0.428
7.266,0.809,1.5
11.669,1.302,3.196
11.712,1.27,3.037
9.843,1.168,2.585
11.152,1.362,3.455
9.801,1.175,2.489
11.566,1.26,2.967
11.191,1.22,2.822
9.094,1.146,2.271
3.98,0.495,0.819
9.961,1.262,2.58
10.752,1.271,2.888
4.539,0.538,0.908
11.195,1.271,3.032
9.135,1.361,2.223
9.274,1.732,2.878
9.156,1.094,2.312
15.098,0.061,0.192
13.677,0.339,0.528
14.477,0.552,0.914
8.755,1.034,2.112
9.594,1.122,2.404
13.742,1.433,3.703
10.616,1.279,2.981
13.614,1.429,3.783
5.495,1.042,1.035
2.779,0.325,0.507
6.786,0.765,1.411
12.314,1.28,3.109
5.107,0.524,0.88
13.328,1.377,3.645
11.215,1.287,3.142
9.665,1.153,2.511
13.331,1.407,3.558
10.81,1.234,2.872
14.196,0.473,0.775
10.385,1.227,2.822
13.174,1.397,3.622
3.584,0.441,0.708
12.675,1.317,3.282
17.888,1.562,2.126
4.335,0.46,0.754
11.05,1.372,3.112
7.2,0.832,1.569
12.994,1.369,3.621
14.871,1.557,3.981
8.28,0.972,1.935
12.819,1.352,3.502
14.398,1.491,3.744
11.279,1.227,2.849
10.392,1.221,2.794
10.517,1.121,2.395
13.809,1.404,3.602
6.276,0.68,1.211
12.793,1.387,3.473
14.512,1.501,3.264
12.031,1.248,2.948
9.722,1.156,2.54
13.063,1.451,3.521
9.924,1.219,2.781
11.203,1.255,2.969
14.319,1.5,4.279
4.559,0.501,0.832
11.487,1.27,3.028
12.112,1.414,3.468
10.575,1.205,2.74
4.764,0.565,0.96
13.381,1.402,3.78
7.732,1.006,2.029
8.174,0.959,1.89
9.647,1.166,2.583
10.133,1.401,2.443
10.429,1.224,2.826
9.883,1.157,2.474
8.123,1.096,2.3
15.106,0.634,1.06
6.678,0.714,1.289
7.804,0.921,1.801
7.268,0.856,1.627
11.86,-0.107,-0.144
16.172,1.518,2.063
15.558,1.535,3.359
6.104,1.013,1.307
10.427,1.176,2.626
10.568,1.129,2.429
12.422,1.299,3.221
10.421,1.513,2.979
15.082,0.647,1.201
12.232,1.294,3.107
11.081,1.21,2.747
9.899,1.145,2.486
6.994,0.799,1.488
12.176,1.297,3.168
10.414,1.184,2.649
10.987,1.172,2.607
9.101,1.164,2.18
10.607,1.156,2.545
11.942,1.279,3.094
9.827,1.131,2.445
9.301,1.094,2.301
12.525,0.219,0.343
10.683,1.186,2.649
9.99,1.189,2.482
11.026,1.241,2.883
15.309,1.535,2.477
11.45,1.24,2.9
11.684,1.248,2.936
11.197,1.262,3.002
15.426,1.538,2.969
14.363,1.495,3.654
4.713,0.561,0.946
9.459,1.108,2.35
12.71,1.388,3.237
13.954,1.434,3.09
10.858,1.235,2.604
7.4,0.871,1.667
3.691,0.407,0.647
10.532,1.173,2.603
15.167,0.698,1.048
6.481,0.738,1.346
10.296,1.216,2.754
10.256,1.118,2.388
13.398,1.411,3.664
11.531,1.225,2.852
8.088,0.974,1.937
7.902,0.905,1.758
13.87,1.485,3.867
14.917,1.557,2.805
9.906,1.121,2.4
10.585,0.922,1.799
12.541,1.3,3.191
13.068,1.411,3.589
11.99,1.265,3.036
11.56,-0.053,-0.061
7.741,0.896,1.725
10.528,1.179,2.623
3.156,0.356,0.56
12.013,1.308,3.213
12.341,1.337,3.372
9.78,1.193,2.684
11.495,1.227,2.691
5.747,0.608,1.049
13.913,1.477,4.081
12.292,0.99,1.618
11.745,1.219,2.804
10.52,1.22,2.807
8.931,1.068,2.214
10.541,1.259,2.989
11.578,1.198,2.714
12.764,1.325,3.41
11.867,1.279,3.082
15.477,1.557,2.462
10.858,1.284,3.099
3.074,0.341,0.528
10.996,1.234,2.706
10.756,1.209,2.628
8.804,1.114,2.253
7.475,0.907,1.719
6.542,0.842,1.395
11.409,1.259,3
11.528,1.251,2.96
7.798,0.966,1.916
4.93,0.525,0.879
12.211,1.338,3.446
3.633,0.45,0.728
8.638,1.12,2.377
12.104,1.306,3.295
8.981,1.08,2.256
9.813,1.384,3.654
3.301,0.37,0.582
6.113,0.743,1.332
6.898,0.845,1.498
15.041,0.647,1.102
15.004,1.512,2.4
11.203,1.232,2.872
12.253,1.292,3.164
8.125,0.988,1.982
14.195,1.527,3.677
11.914,1.21,2.73
4.041,0.506,0.842
11.904,1.225,2.846
6.114,0.679,1.172
11.283,1.264,3.028
9.38,1.203,2.7
13.955,1.436,4.106
2.706,0.334,0.518
10.604,1.212,2.774
10.458,1.214,2.788
14.938,0.714,1.273
9.875,1.122,2.419
15.361,1.531,2.289
10.179,1.195,2.707
9.586,1.152,2.512
7.898,0.937,1.848
10.512,1.153,2.546
11.729,1.347,3.246
6.949,0.79,1.47
14.01,0.376,0.727
13.32,1.351,3.554
11.605,1.271,3.046
11.773,1.243,2.934
12.136,1.437,3.453
9.727,1.145,2.501
8.301,1.08,2.049
10.78,1.123,2.424
11.541,1.36,3.206
2.527,0.338,0.53
11.766,1.27,3.058
5.399,0.565,0.96
6.947,0.795,1.477
3.716,0.42,0.674
5.101,0.525,0.88
0.028,0.619,1.237
10.659,1.336,3.031
5.033,0.537,0.899
13.72,1.409,3.81
10.822,1.219,2.792
9.409,1.066,2.215
9.061,1.148,2.457
5.739,0.605,1.048
13.562,1.53,4.202
3.558,0.363,0.571
7.292,0.782,1.442
10.306,1.155,2.519
5.788,0.643,1.116
10.809,1.197,2.72
4.041,0.443,0.713
10.52,1.211,2.763
11.294,1.214,2.792
4.111,0.493,0.813
12.117,1.283,3.123
12.169,1.28,3.077
9.782,1.209,2.762
9.395,1.125,2.418
13.646,1.423,3.958
11.384,1.264,3.024
10.798,1.142,2.492
10.691,1.247,2.935
11.307,1.178,2.639
13.639,1.498,4.108
12.394,0.019,0.025
5.821,0.611,1.056
14.218,1.468,3.648
10.008,1.137,2.476
11.334,1.234,2.872
13.764,1.374,3.344
13.688,1.392,3.41
11.789,-0.006,-0.012
5.762,0.599,1.03
12.079,1.233,2.916
2.894,0.775,0.58
5.332,0.532,0.894
13.612,1.42,3.827
11.788,1.21,2.764
14.984,1.476,2.088
9.977,1.416,3.04
11.614,1.281,3.106
7.33,0.83,1.565
16.56,1.568,2.835
15.637,0.389,0.408
10.518,1.227,2.826
10.056,1.114,2.376
6.726,0.771,1.42
14.435,1.544,3.488
10.042,1.083,2.277
9.262,1.087,2.289
0.476,0.689,1.223
15.184,0.645,1.146
14.553,0.629,1.119
15.152,0.629,1.106
